WT_1_1 WT_2_2 WT_3_3 WT_4_4 WT_5_5 WT_6_6 WT_7_7
XLOC_000352 0 0 0 0 0 0 0
XLOC_000353 6.9007 6.45928 6.28918 6.27805 6.0543 6.21948 4.31814
XLOC_000354 49.2749 30.6678 13.0055 12.0756 13.5492 18.1363 25.5504
XLOC_000355 17.601 13.865 10.6119 11.4566 13.4443 14.1789 15.7819
XLOC_000356 0 0.00200635 0 0 0 0.0395446 0.106774
XLOC_000357 348.952 298.684 126.802 63.728 35.3117 20.8741 1.46688
XLOC_000358 0 0 0 0 0 0 0
XLOC_000359 1.24146 1.19402 0.980131 0.645436 0.763259 1.0937 1.67508
XLOC_000360 2.0488 2.34452 2.76692 2.76968 3.32614 5.37973 11.8087
XLOC_000361 261.909 187.522 112.625 109.668 99.3466 94.4733 93.0668
XLOC_000362 299.922 190.973 75.4153 67.4663 75.9788 66.6977 47.9468
XLOC_000363 32.4722 33.3985 36.0541 38.0442 34.6259 38.0123 33.8764
XLOC_000364 0.0173236 0.609929 19.8657 111.066 257.919 1090.04 1974.74
XLOC_000365 12.3454 13.8558 18.2008 21.6897 24.3504 28.1094 30.1895
XLOC_000366 0 2.40738 0.445948 0.854234 0 1.26442 0
XLOC_000367 0 0 0 0 0 0 0
XLOC_000368 2.3078 1.7227 0.277302 0 0.13181 0.123057 0.0488807
XLOC_000369 0 0 0 0 0 0 0
XLOC_000370 66.3608 72.3979 76.1282 64.7571 59.4181 53.4897 58.7291
XLOC_000371 0.0316586 0.00524888 0 0 0.0134622 0 0
XLOC_000372 11.4022 11.9466 15.9806 18.5309 20.0868 26.9436 22.357
XLOC_000373 0 0 0 0 0 0 0
XLOC_000374 2.4936 2.83423 1.54458 1.63379 1.06854 0.408469 0.321452
XLOC_000375 2.42305 2.04135 2.25019 3.15865 3.39497 1.11707 0.553519
XLOC_000376 0.409995 0.660082 3.81814 2.74128 2.80615 2.15732 1.75253
XLOC_000377 0.0820656 0.484218 9.39256 44.4985 69.6175 47.7597 4.29557
XLOC_000378 583.137 377.514 273.368 250.195 235.525 107.797 110.405
XLOC_000379 22.3651 23.2073 27.1849 28.519 25.5978 29.5794 29.7094
XLOC_000380 15.6262 12.2979 6.97926 5.80553 5.23787 6.72066 6.59572
XLOC_000381 14.7056 10.1015 5.57534 6.64382 8.50744 13.9143 20.0024
XLOC_000382 7.3726 7.86908 11.7876 14.2101 17.5917 27.996 25.8809
XLOC_000383 0.0755421 0.219051 0.290803 0.399589 0.0388918 0.0282226 0
XLOC_000384 0 0 0 0 0 0 0
XLOC_000385 9.39832 9.52568 11.5098 10.939 12.2264 21.0664 23.4992
XLOC_000386 14.8756 15.6757 16.0177 14.3058 13.9948 12.0876 8.70524
XLOC_000387 109.185 87.9771 69.9388 60.1177 63.4302 83.3853 75.1589
XLOC_000388 2.26893 1.78816 0.988475 3.22833 9.58617 7.2731 1.37209
XLOC_000389 39.6151 51.8939 14.0491 4.31092 2.96761 2.17879 4.04845
XLOC_000390 16.6816 20.2086 21.328 19.0371 17.446 17.1297 12.8161
XLOC_000391 21.8741 21.9216 7.96355 4.59983 4.00758 2.64535 2.95035
XLOC_000392 4.52825 6.26255 5.21175 5.42606 5.45954 8.06639 12.1262
XLOC_000393 16.4991 22.8657 61.0692 106.527 152.588 297.162 307.639
XLOC_000394 0.336572 0.445894 0.932462 3.18461 4.77339 2.44525 0.487598
XLOC_000395 5.77298 6.13305 7.60266 7.89131 7.0342 5.99901 7.71492
XLOC_000396 3.68764 3.72816 5.28871 5.84623 6.35873 5.64041 4.20558
XLOC_000397 38.3008 51.5593 139.275 112.312 88.3325 82.5091 17.8649
XLOC_000398 10.0325 10.5258 8.3561 8.30744 10.5659 10.5407 11.1965
XLOC_000399 4.34081 4.58634 3.4013 3.93737 5.44207 6.79491 8.28194
XLOC_000400 1.63998 1.99036 2.20009 1.93597 1.90349 1.54663 2.23346
XLOC_000401 0.149394 0.146837 0.0771414 0.0503065 0.073484 0.0427322 0.0277642
XLOC_000402 0 0 0 0 0 0 0
XLOC_000403 8.84639 7.6331 7.29788 6.75404 6.65476 7.11369 8.43999
XLOC_000404 5.34118 5.03445 5.92981 6.0388 5.2782 5.30499 5.55251
XLOC_000405 10.2364 12.8815 10.5553 12.1839 9.88725 11.3068 8.66896
XLOC_000406 0.63014 0.616772 1.64448 1.74858 1.91863 1.47769 2.29619
XLOC_000407 0 0 0 0 0 0 0
XLOC_000408 49.0447 60.2984 34.3687 31.9206 32.723 68.8524 56.3051
XLOC_000409 14.3255 9.97585 4.475 4.49366 6.03185 8.63918 9.81592
XLOC_000410 1.45357 0.701566 0.336129 0.295539 0.211813 0.224712 0.542889
XLOC_000411 0.0196457 0.0276027 0.0286769 0 0.0200531 0 0.0130069
XLOC_000412 0.248852 0.136397 0.0514876 0.0111956 0.0209264 0 0
XLOC_000413 7.57444 5.50441 3.94321 10.3816 19.585 19.3479 19.2011
XLOC_000414 0.0611905 0.380003 0.22812 0.110335 0.0484252 0.035714 0
XLOC_000415 0.129815 0.0335798 0 0.0202607 0.00723251 0 0.0106957
XLOC_000416 0.235894 0.627169 2.45341 1.72638 1.49294 1.174 1.44813
XLOC_000417 0 0 0 0 0 0 0
XLOC_000418 3.39377 3.69089 3.1821 2.85608 2.49169 1.81764 0.700918
XLOC_000419 65.4988 86.535 122.37 111.784 79.7963 76.763 59.3712
XLOC_000420 3.24156 0.0703152 0 0 0 0 0
XLOC_000421 0 0.00336814 0.00515277 0.110893 0 0 0
XLOC_000422 2.99115 2.39431 0.524371 0.252102 0.219141 0.295906 0.546909
XLOC_000423 0 0 0 0 0 0 0
XLOC_000424 1.75482 1.61835 1.91598 1.74643 1.1398 0.340101 0.277463
XLOC_000425 47.4607 62.9301 42.3758 66.6066 69.825 52.7769 116.185
XLOC_000426 0 0 0 0 0 0.0127614 0
XLOC_000427 0 0 0 0 0 0 0
XLOC_000428 63.6877 54.0973 40.0402 33.1646 30.1224 32.0341 35.6106
XLOC_000429 0 0 0 0.141983 0 0 0
XLOC_000430 5.85487 3.72474 0.818401 0.128274 0 0.030816 0
XLOC_000431 0 0.00427482 0.0194599 0 0.0110115 0 0
XLOC_000432 7.72174 10.6329 16.1932 22.579 16.8501 16.3685 17.1426
XLOC_000433 0 0 0 0 0 0.0681401 0.263559
XLOC_000434 20.4349 19.8905 18.6704 17.8779 17.6039 16.7732 18.7211
XLOC_000435 5.22593 3.28131 1.23149 1.9202 2.39842 4.52129 6.79795
XLOC_000436 15.3835 14.6983 1.06753 5.28645 12.2284 6.26031 0.47023
XLOC_000437 26.6164 47.5319 16.9757 8.8659 5.28592 2.52208 1.41589
XLOC_000438 0 0 0 0 0.0107443 0 0
XLOC_000439 0 0 0 0 0 0 0
XLOC_000440 1.40845 0.107315 0.0298086 0 0 0 0
XLOC_000441 5.09501 5.32761 6.98615 4.12175 2.61337 0.410703 0.148998
XLOC_000442 0.327712 0.228462 0.197206 0.347406 0.482532 0.276727 0.279852
XLOC_000443 17.6183 27.934 30.8821 21.2418 17.2663 12.35 7.41455
XLOC_000444 33.4367 49.9086 81.0716 57.005 46.7099 42.5501 52.736
XLOC_000445 6.85145 5.87871 0.795191 0.164252 0.0254983 0.0749433 0.0502361
XLOC_000446 5.60939 5.42642 3.06687 1.27616 0.595355 0.116464 0
XLOC_000447 3.0043 2.4243 0.3744 0.230541 0.211083 0.286961 0.451784
XLOC_000448 25.6339 36.6527 47.105 41.1384 37.3961 22.6381 9.47014
XLOC_000449 9.73742 42.6405 135.592 137.843 134.735 109.242 66.9151
XLOC_000450 0.661192 0.0220332 0.739763 0.947322 0.404271 0.567637 0.060468
XLOC_000451 2.9059 2.22856 1.8058 1.84361 2.55631 7.20225 12.4523
XLOC_000452 0.742009 0.281896 0.0695961 0.101593 0.0383466 0 0
XLOC_000453 8.57191 6.7325 11.641 17.439 20.3715 39.4084 29.9204
XLOC_000454 28.1456 32.2785 33.7105 27.3351 17.4538 7.83259 2.97708
XLOC_000455 679.774 410.602 156.132 130.106 108.145 59.3774 47.0642
XLOC_000456 3.08987 2.81665 2.52664 1.6726 1.70509 0.436297 0.0579609
XLOC_000457 0.257504 0.12298 0.0453725 0.10478 0.0774101 0.0821125 0.106505
XLOC_000458 139.22 116.216 83.043 75.5023 69.9009 49.8476 52.1762
XLOC_000459 22.4509 28.3181 58.6366 67.4912 59.6734 43.2433 25.6578
XLOC_000460 1.08516 0.815488 0.358877 0.301428 0.452141 0.531931 1.11512
XLOC_000461 0.00895581 0 0.0249122 0.251294 1.12823 6.50006 13.7513
XLOC_000462 1.89829 1.67357 1.45487 1.25519 0.887144 0.939774 2.5776
XLOC_000463 1.67516 3.30644 2.08297 3.00748 4.1148 10.8798 13.9422
XLOC_000464 41.3184 119.486 68.4388 1.0057 0.289082 0.116303 0.11162
XLOC_000465 33.6381 34.9894 29.7606 26.5328 27.1982 30.8425 52.9555
XLOC_000466 6.3598 4.74258 12.4788 16.3702 24.4965 39.3656 42.1271
XLOC_000467 66.8888 76.8369 44.7906 30.7003 33.6401 59.8821 58.3853
XLOC_000468 0.140665 0.74499 3.83869 1.41951 0.898672 0.153272 0
XLOC_000469 64.1874 63.1951 35.0219 38.0226 28.7952 49.4654 69.9839
XLOC_000470 0.172887 0.103393 0 0.0143808 0 0.00902805 0.0122241
XLOC_000471 25.0656 26.2304 24.1885 11.4502 8.0617 10.3923 19.8507
XLOC_000472 14.7355 9.72392 1.94007 2.05156 1.92918 3.30407 5.71651
XLOC_000473 10.4539 17.0184 42.5206 51.3509 40.9674 15.7779 3.18731
XLOC_000474 0.771472 1.06203 2.10578 4.41453 10.3771 37.8876 90.0464
XLOC_000475 0.0166122 0 0.107903 0.210233 0.201241 0.0813911 0.0818465
XLOC_000476 55.1117 46.7114 26.6267 28.3482 22.5763 21.7789 10.9057
XLOC_000477 1.29366 1.04426 0.952857 1.04206 0.773914 0.910124 1.15592
XLOC_000478 26.0938 31.5457 11.7232 2.34067 3.75306 1.05815 0.134571
XLOC_000479 0.157968 0.0550681 0.281812 3.91086 16.4203 43.7548 35.7267
XLOC_000480 0.139062 0.133031 0.0416916 0.0431111 0 0.164924 0.767288
XLOC_000481 6.48969 8.05378 14.043 13.0302 10.4529 5.47135 2.55954
XLOC_000482 2.13261 2.05069 1.59012 1.43626 1.60153 0.785785 0.468191
XLOC_000483 0.555694 0.701959 0.753104 0.885381 1.15259 0.600615 0.728971
XLOC_000484 1.45133 1.8236 4.29163 5.31555 5.44968 4.06598 3.89895
XLOC_000485 0.0565806 0 0 0 0 0 0
XLOC_000486 77.414 56.7011 14.2201 11.1819 11.0291 7.83601 7.43174
XLOC_000487 7.62401 4.23201 1.89731 3.2468 3.89082 7.49061 6.89107
XLOC_000488 21.4634 19.0179 8.82447 6.65003 5.05148 4.31652 5.7003
XLOC_000489 0.125603 0.117405 0.0641488 0.130506 0.602143 1.59506 1.05156
XLOC_000490 2.31133 2.32476 1.69694 1.35037 1.01415 1.03419 0.890329
XLOC_000491 0 0 0 0 0 0 0
XLOC_000492 0 0.00221741 0 0 0 0 0
XLOC_000493 0 0 0 0 0 0 0
XLOC_000494 4.83539 5.16278 4.41717 4.27008 3.85895 2.77444 4.63077
XLOC_000495 0 0 0 0 0 0 0
XLOC_000496 0 0.0191306 0.0161589 0 0 0 0
XLOC_000497 6.31526 3.55254 1.18205 1.93095 2.76232 3.44445 5.31348
XLOC_000498 16.4383 14.1027 4.75172 4.3205 4.70918 6.55545 9.08975
XLOC_000499 5.66984 6.96914 7.28691 4.65566 2.94048 1.42126 1.77974
XLOC_000500 50.9673 23.6647 4.35922 3.45891 3.82218 5.57592 8.30893
XLOC_000501 0 0 0 0 0 0 0
XLOC_000502 0.0725338 0.120803 0.102954 0.00910827 0 0 0
XLOC_000503 3.2146 5.57099 10.6388 10.651 9.84124 6.05549 5.97809
XLOC_000504 0 0 0 0 0 0 0
XLOC_000505 5.3305 6.83582 9.22136 9.56484 9.4715 13.338 23.4049
XLOC_000506 0 0 0 0 0 0 0
XLOC_000507 6.42543 5.44215 1.7863 0.248216 0.0441999 0.0298566 0
XLOC_000508 5.75768 6.57728 9.79808 11.938 10.0736 12.3941 14.7182
XLOC_000509 154.125 179.792 155.318 75.8486 35.475 9.20695 3.96679
XLOC_000510 4.37785 5.56949 8.23861 6.71922 6.47907 4.58065 3.55662
XLOC_000511 0 0 0 0 0 0 0
XLOC_000512 0.503369 0.265374 0.187444 0.20627 0.216405 0.120972 0.031472
XLOC_000513 0 0 0 0 0 0 0
XLOC_000514 4.6735 5.63775 7.38164 6.76523 6.44571 6.71925 6.52953
XLOC_000515 2.7718 3.26618 6.31207 5.1169 5.00434 3.35843 3.56785
XLOC_000516 0.0968112 0 0 0 0 0 0
XLOC_000517 0 0.0115775 0.0300736 0.0500144 0 0 0
XLOC_000518 0.247381 0.142383 0.0299993 0.0377939 0.0334633 0 0
XLOC_000519 0.0848092 0.151674 0.049564 0.154538 0.0352661 0.0362196 0.136536
XLOC_000520 20.5537 22.4539 18.698 7.24235 2.73474 0.563089 0.672691
XLOC_000521 6.02801 6.80976 11.7223 12.5467 13.5785 12.9417 16.5073
XLOC_000522 9.71942 8.95414 7.11326 6.35257 6.79489 7.2438 12.7416
XLOC_000523 48.5682 53.9081 70.5744 61.7169 46.9026 24.2322 16.6773
XLOC_000524 795.42 834.046 263.418 75.3965 22.1749 3.89994 3.81296
XLOC_000525 0 0 0 0 0 0 0
XLOC_000526 8.49141 9.67585 14.1536 18.4363 20.8397 32.8905 25.6431
XLOC_000527 0.733729 0.840848 1.5254 4.59591 8.75997 14.9729 13.169
XLOC_000528 5.76089 5.41855 6.53818 7.26888 8.13732 7.38944 7.07474
XLOC_000529 9.53824 11.1853 14.551 13.5899 12.5839 6.72405 3.92078
XLOC_000530 0.0183826 0 0 0 0 0 0
XLOC_000531 45.828 53.914 49.5668 61.7351 35.0651 4.66633 0.13683
XLOC_000532 2.66026 2.59645 1.93639 1.02344 0.374899 0.279692 0.100266
XLOC_000533 10.1757 8.81549 3.85451 1.46568 0.391444 0.0623895 0.0209206
XLOC_000534 0.389741 0.51598 0.71549 0.49566 0.574763 0.941683 1.35896
XLOC_000535 1.17192 1.03404 0.395902 0.306023 0.179008 0.0183262 0
XLOC_000536 11.8881 16.6749 39.6783 63.232 92.5272 106.975 80.8789
XLOC_000537 0 0.0124217 0 0.13904 0.251272 0.212869 0.296567
XLOC_000538 12.1281 12.0175 13.8032 12.9547 12.1557 12.6356 10.0962
XLOC_000539 0.0411514 0 0 0 0.0386504 1.25925 0.0914964
XLOC_000540 1.10624 0.663829 1.49979 2.77088 7.34791 24.0176 2.87292
XLOC_000541 0.00371964 0.00814295 0 0 0 0 0
XLOC_000542 0.320166 0.699008 1.30435 2.30659 3.15427 1.92656 0.732292
XLOC_000543 3.3288 3.3733 2.88668 3.1834 3.37556 4.37998 2.87578
XLOC_000544 5.04497 7.1137 12.1146 15.706 14.6866 8.83972 1.91253
XLOC_000545 3.84556 3.99907 4.84011 6.01761 5.32701 4.90065 4.96628
XLOC_000546 30.717 24.6757 18.6103 22.0796 25.094 31.1303 29.1896
XLOC_000547 1.75447 1.82012 2.0689 1.99842 1.39584 1.17359 0.997504
XLOC_000548 121.104 105.391 25.0553 18.0092 22.3524 47.2529 48.4468
XLOC_000549 0.440083 0.808448 1.83411 3.62 9.93513 29.05 20.2519
XLOC_000550 0.390127 0.49841 0.344537 0.297677 0.384621 0.211946 0.0869893
XLOC_000551 0 0.0147089 0.0296524 0.228425 0.340182 5.49794 1.2445
XLOC_000552 91.7542 51.9587 35.8008 44.7993 56.1266 91.1226 118.148
XLOC_000553 0 0.00741403 0 0 0 0 0
XLOC_000554 0 0 0 0 0 0 0
XLOC_000555 0.583223 2.0846 8.1114 5.89477 7.68333 16.7066 36.2999
XLOC_000556 0 0 0 0 0 0 0
XLOC_000557 0 0 0 0 0 0 0
XLOC_000558 0 0 0 0.355736 0 0 0
XLOC_000559 0 0.00670539 0.0459905 0 0 0 0
XLOC_000560 0.782952 1.08224 3.18415 5.18411 2.72903 0.380694 0.0335435
XLOC_000561 0.219471 0.0552629 0.00776522 0.0234361 0.018838 0.00861935 0
XLOC_000562 4.05109 0.184745 0.0210787 0 0 0 0
XLOC_000563 0.0222498 0 0 0 0.0530919 0.310388 0.345092
XLOC_000564 0.00601107 0.0111973 0 0 0 0 0
XLOC_000565 0 0 0 0 0 0 0
XLOC_000566 0.0153061 0.00367249 0 0 0 0 0
XLOC_000567 92.4235 79.2532 60.5109 81.1119 124.962 210.333 170.266
XLOC_000568 0 0.0303915 0 0.0436521 0 0.0644854 0
XLOC_000569 9.18701 8.92909 7.96694 6.17607 4.75736 2.4904 2.50956
XLOC_000570 65.8626 82.7733 91.9839 62.4625 31.9139 12.1813 9.63023
XLOC_000571 0 0 0 0 0 0 0
XLOC_000572 0.623571 3.06102 18.9739 39.2241 42.622 59.0805 15.0964
XLOC_000573 1.54466 1.21746 0.73371 0.964556 1.16718 1.47068 3.44267
XLOC_000574 9.09869 13.608 20.4537 14.048 11.2212 6.49248 8.89584
XLOC_000575 0.509973 0.734221 1.36915 0.743783 0.437501 0.031378 0.0365699
XLOC_000576 86.5184 76.4323 34.0583 26.5301 27.2215 42.5154 43.004
XLOC_000577 1.81126 0.896826 0.185537 0.0428605 0.0500595 0.0269379 0
XLOC_000578 0.179525 0.0546474 0.0232764 0.00884528 0 0 0
XLOC_000579 11.8726 19.8998 37.9794 35.9559 28.7069 9.82419 4.05059
XLOC_000580 0 0 0 0 0 0 0
XLOC_000581 0.0146055 0.00664771 0 0 0 0 0
XLOC_000582 170.395 217.611 505.648 530.59 556.619 545.578 382.947
XLOC_000583 1.64313 0.221389 0.0659115 0 0.192024 0.151943 0
XLOC_000584 89.7492 107.653 46.1412 24.773 23.9397 23.1428 26.5271
XLOC_000585 10.616 11.3622 3.36569 2.88831 3.35454 3.48842 4.02083
XLOC_000586 25.7084 24.5522 28.3629 22.8733 21.9107 13.1486 7.39374
XLOC_000587 9.26497 12.441 17.4531 14.562 10.5886 8.45082 6.56752
XLOC_000588 0 0 0.236153 1.87496 0.839883 0.022218 0
XLOC_000589 23.3511 23.0016 15.7993 15.6683 31.9411 87.4846 97.3255
XLOC_000590 0.0459978 0.0204546 0 0 0 0 0
XLOC_000591 0 0 0 0 0 0 0
XLOC_000592 0.0809292 0.104 3.58726 17.5855 1.5334 0.149763 0.0171905
XLOC_000593 9.98209 12.2044 7.61195 11.2541 0 20.3141 45.8116
XLOC_000594 157.518 0 0 0 0 0 0
XLOC_000595 0 0 0 0 0 0 0.0755658
XLOC_000596 19.7671 26.9795 25.1343 20.5861 16.857 27.1712 44.8365
XLOC_000597 36.2156 9.6811 3.02609 5.78804 1.28232 0 0
XLOC_000598 0 0 0 0 0 0 0
XLOC_000599 11.7397 25.4276 28.2002 46.0509 35.9613 84.2946 14.8393
XLOC_000600 0.00635005 0.0541176 0.117082 0.153385 0.203547 8.77499 71.8273
XLOC_000601 4.14594 4.72608 6.21168 6.6709 6.53319 9.14312 11.5841
XLOC_000602 0.266279 0.328966 0.449109 0.563346 0.523277 0.771007 0.733382
XLOC_000603 0.0566478 0 0 0 0 0 0
XLOC_000604 1.66813 3.12709 28.2281 31.9484 15.3719 2.30628 0.63405
XLOC_000605 0.755538 0.406847 0.278843 0.628765 1.04247 2.0575 4.40658
XLOC_000606 151.942 275.792 284.453 157.713 97.4651 17.4497 2.56386
XLOC_000607 12.7724 13.8127 11.8887 9.27992 5.93555 3.37348 3.24303
XLOC_000608 35.0522 24.8007 4.59939 2.16012 2.25119 6.69766 9.72935
XLOC_000609 0.145187 0.045165 0.256943 0.433206 0.211419 1.75006 19.731
XLOC_000610 12.7324 10.346 6.09814 6.52047 7.979 13.2223 30.3419
XLOC_000611 17.7109 19.9666 22.9419 19.9122 19.8965 19.7907 23.8619
XLOC_000612 32.5822 30.7477 31.2265 26.8923 23.1795 23.197 20.52
XLOC_000613 83.4919 80.9178 35.1903 28.3954 29.7376 48.6137 54.6102
XLOC_000614 3.42399 4.79461 9.98605 7.71002 4.21145 2.39016 1.62228
XLOC_000615 2.1937 2.03153 1.90808 1.25908 0.686936 0.192969 0.155187
XLOC_000616 6.64762 6.65101 8.90811 9.58589 9.69061 8.31056 8.24342
XLOC_000617 0 0.00370871 0 0 0 0 0
XLOC_000618 0 0 0 0 0.0141935 0 0
XLOC_000619 19.5696 24.022 27.7629 28.3039 19.0998 7.28307 2.11138
XLOC_000620 0 0 0 0 0 0 0
XLOC_000621 9.14701 9.37567 8.85725 8.49144 7.68067 6.70158 5.70065
XLOC_000622 0 0 0 0 0 0 0
XLOC_000623 23.0244 17.9563 15.249 13.6658 15.8382 18.5093 22.393
XLOC_000624 0 0 0 0 0 0 0
XLOC_000625 0 0 0.311648 0.534321 0.45066 1.41625 0
XLOC_000626 0.0289542 0.0419213 0.718011 2.44625 8.6017 14.4778 0.761527
XLOC_000627 0 0 0 0 0 0 0
XLOC_000628 0 0.0195932 0.195081 0.126607 0.0479419 0 0.0748264
XLOC_000629 0 0 0.218881 0.452799 0.0892951 0.392131 0
XLOC_000630 0 0.0337554 0.14561 0.553577 0.790363 1.17707 0.0802325
XLOC_000631 0 0 0 0 0.0122563 0 0
XLOC_000632 2.96972 2.32241 1.53832 1.35233 1.06163 0.768702 1.13708
XLOC_000633 0.54362 0.521325 0.745742 0.232396 0.0569272 0 0
XLOC_000634 7.12478 8.89913 16.6917 21.7699 19.8443 25.0703 19.6671
XLOC_000635 21.7548 15.6258 8.12729 11.0463 16.0677 29.149 32.5103
XLOC_000636 2.86369 3.05086 2.64004 2.42935 1.94671 1.28445 1.33735
XLOC_000637 99.5146 183.636 354.714 346.474 146.163 98.4013 105.271
XLOC_000638 45.7744 48.6174 50.015 39.8127 35.4838 29.4991 21.141
XLOC_000639 0 0 0 0 0 0 0
XLOC_000640 14.4369 21.199 20.0608 11.298 9.22325 6.66641 7.42958
XLOC_000641 0.120147 0.0818262 0.0855047 0.245433 0.213822 0.0847633 0
XLOC_000642 0.205867 0.136194 0.191279 0.314111 0.141686 0.378969 0
XLOC_000643 0 0 0 0 0 0 0
XLOC_000644 0 0.017932 0.00733174 0.0438341 0.101192 1.15319 2.735
XLOC_000645 0.0255818 0 0 0.0122014 0 0 0
XLOC_000646 2.75782 2.59567 3.57131 3.02832 3.63805 4.82731 7.41099
XLOC_000647 0.358162 0.428843 0.393691 0.298878 0.0827283 0.0327891 0
XLOC_000648 5.00282 7.17236 10.046 7.14408 5.00522 2.9794 1.45442
XLOC_000649 0 0 0 0 0 0 0
XLOC_000650 1.44509 1.2758 1.00553 1.74425 1.68139 2.38652 3.31408
XLOC_000651 151.059 140.803 100.193 71.1558 70.3735 96.9338 83.0903
XLOC_000652 0 0 0 0 0 0 0
XLOC_000653 0.377647 0.391596 0.0347901 0.186665 0.0459622 0 0.0614033
XLOC_000654 1.03792 1.55339 2.78466 2.76331 4.25003 11.3482 29.2442
XLOC_000655 0.0367051 0.0297824 0 0.0204087 0.0871372 0.222187 0.0394295
XLOC_000656 0.00660391 0 0 0 0 0 0
XLOC_000657 0.00650817 0.011249 0.00585613 0 0.00874608 0 0
XLOC_000658 16.7347 12.1026 13.4014 12.8978 13.0208 7.14512 2.6128
XLOC_000659 9.84267 7.59347 4.95955 6.52332 7.19271 5.28482 4.49391
XLOC_000660 6.20461 7.3939 7.7976 5.61865 3.24863 0.808039 0.68705
XLOC_000661 10.9487 10.5985 9.5382 11.3906 12.4507 14.0208 19.1993
XLOC_000662 6.25847 5.65458 5.85821 9.40323 12.1254 10.8076 8.33731
XLOC_000663 1.37021 0.792983 0.449099 0.294611 0.574992 0.0937795 0
XLOC_000664 0.062971 0.0554354 0.00829868 0 0 0 0
XLOC_000665 54.8722 43.6611 18.2131 6.81416 4.12959 4.4699 5.15793
XLOC_000666 0 0 0 0.0301277 0 0 0
XLOC_000667 7.07245 6.83455 4.39843 5.05259 4.89024 3.58041 1.9255
XLOC_000668 1.90394 1.05482 0.0671071 0.0945101 0.0193915 0 0
XLOC_000669 1.256 0.66731 0.389504 0.437986 0.816422 1.941 3.16865
XLOC_000670 0.158408 0.0362714 0 0 0 0 0
XLOC_000671 0.0154779 0.0914575 0.0369196 0 0 0 0
XLOC_000672 0 0 0.0312281 0 0 0 0
XLOC_000673 5.93569 5.7201 8.3734 10.7316 13.1216 18.5633 17.7074
XLOC_000674 10.0417 8.6202 2.73983 2.698 14.0388 51.6272 31.6463
XLOC_000675 2.71781 0.504129 0.0310677 0 0 0 0
XLOC_000676 68.3541 10.5774 0 0 0 0 0
XLOC_000677 0.498741 0 0 0 0 0 0
XLOC_000678 4.20404 0.690399 0 0 0.0521565 0 0
XLOC_000679 1.37546 2.58672 4.96959 4.7848 3.57634 0.0663509 0.0484965
XLOC_000680 1.99183 0.435562 0.0440148 0 0 0 0.0151663
XLOC_000681 0 0 0.0120891 0.0477901 0.0312651 0.00934182 0
XLOC_000682 0.0160233 0.0226856 0.0427155 0.0181648 0 0 0
XLOC_000683 0 0.0195106 0 0 0 0 0
XLOC_000684 48.1968 33.3791 19.5789 16.5808 18.5638 37.8538 57.9842
XLOC_000685 0 0 0 0 0 0 0
XLOC_000686 54.4974 44.8216 24.4047 17.4684 12.0476 6.65786 5.03352
XLOC_000687 23.1864 30.7075 35.2614 31.2707 35.7056 77.3937 69.7794
XLOC_000688 7.93905 8.48597 9.70424 8.65956 10.2578 12.2969 14.434
XLOC_000689 2.76837 1.91672 1.3779 1.28132 0.80703 0.198383 0.127861
XLOC_000690 7.66641 4.77649 3.65807 8.22981 11.8543 16.4011 14.838
XLOC_000691 10.697 15.5311 18.2579 20.4365 24.615 40.1509 40.4832
XLOC_000692 0 0 0 0 0 0 0
XLOC_000693 0 0 0 0 0 0 0
XLOC_000694 9.25124 10.1984 14.4226 12.9316 13.4741 16.4774 19.0335
XLOC_000695 0.0269437 0.0505126 0.024662 0.0324182 0 0 0
XLOC_000696 1.7243 1.86018 1.87888 1.98599 1.74734 1.03655 0.820562
XLOC_000697 0.0341399 0.0379521 0.08188 0.26597 0.124583 0.0301316 0.129455
XLOC_000698 4.16719 9.15378 31.3872 24.3276 18.2892 4.8636 2.02343
XLOC_000699 0.29021 0.105192 0.0275616 0.0922869 0 0 0
XLOC_000700 0.964147 0.735238 0.783783 2.07782 5.6476 30.9249 56.3757
XLOC_000701 6.52918 6.51103 7.74219 6.28616 4.57874 1.67082 1.57174
XLOC_000702 0.609239 0.694823 1.04132 17.1323 49.0896 105.552 106.806
XLOC_000703 12.4748 11.069 8.31829 9.73152 12.0587 18.7634 22.088
XLOC_000704 5.61762 7.7076 10.8881 10.5447 9.82734 6.4034 3.99536
XLOC_000705 1.47412 0.873472 0.492503 0.473628 0.609292 0.593488 0.687947
XLOC_000706 0.6493 1.07512 1.87448 1.46582 1.20191 0.420297 0.33627
XLOC_000707 0.0562649 0.0242555 0.0285401 0 0 0.00803228 0
XLOC_000708 0.00739767 0 0 0 0 0 0
XLOC_000709 0 0 0 0 0 0 0
XLOC_000710 0.109683 0.126711 0.119312 0.0527014 0.0271057 0.208798 0.289097
XLOC_000711 9.6739 7.35243 4.41006 2.71789 1.3518 0.198083 0.027223
XLOC_000712 0 0.0273056 0 0 0 0 0
XLOC_000713 0.129998 0.317508 0.322294 0.0322639 0.00913578 0 0
XLOC_000714 1.06743 0.337585 0.130007 0.208471 0.229796 0.703375 2.80324
XLOC_000715 2.86687 3.28064 3.74369 3.22955 4.21467 4.92937 4.12235
XLOC_000716 0 0 0 0 0 0 0
XLOC_000717 0.00620523 0 0 0 0 0 0
XLOC_000718 3.79976 5.89292 4.87055 1.59713 0.341086 0.0346848 0.0469088
